,minority_size,tp,fp,tn,fn,tpr,tnr,roc_auc,geometric_mean,arithmetic_mean,f1_score,precision,layers,method
111,0.01,1325,70811,583234,4,0.9969899999999999,0.891734,0.9989950000000001,0.942894,0.944362,0.036072,0.018368000000000002,2,rus
112,0.01,1317,5348,648697,12,0.9909709999999999,0.991823,0.9994360000000001,0.991397,0.991397,0.329497,0.197599,2,rus
113,0.01,1316,4889,649156,13,0.990218,0.992525,0.998948,0.9913709999999999,0.9913719999999999,0.34935,0.212087,2,rus
114,0.01,1310,1264,652781,19,0.9857040000000001,0.998067,0.990733,0.991866,0.991885,0.671279,0.5089359999999999,2,rus
115,0.01,1310,858,653187,19,0.9857040000000001,0.9986879999999999,0.993684,0.992175,0.992196,0.749214,0.604244,2,rus
116,0.01,1317,6038,648007,12,0.9909709999999999,0.990768,0.9990889999999999,0.990869,0.990869,0.303316,0.179062,2,rus
117,0.01,1317,6392,647653,12,0.9909709999999999,0.9902270000000001,0.9990530000000001,0.990599,0.990599,0.29143600000000003,0.17083900000000002,2,rus
118,0.01,1317,3918,650127,12,0.9909709999999999,0.9940100000000001,0.998985,0.992489,0.99249,0.40128,0.251576,2,rus
119,0.01,1323,70882,583163,6,0.9954850000000001,0.891625,0.9988450000000001,0.942125,0.9435549999999999,0.035983,0.018323,2,rus
120,0.1,1328,72471,581574,1,0.9992479999999999,0.8891959999999999,0.9988870000000001,0.942617,0.9442219999999999,0.035352999999999996,0.017995,2,rus
121,0.1,1317,6724,647321,12,0.9909709999999999,0.989719,0.9989040000000001,0.990345,0.990345,0.28110999999999997,0.163786,2,rus
122,0.1,1327,44280,609765,2,0.998495,0.932298,0.9992639999999999,0.964829,0.965397,0.056545000000000005,0.029095999999999997,2,rus
123,0.1,1317,7026,647019,12,0.9909709999999999,0.989258,0.999232,0.9901139999999999,0.9901139999999999,0.272333,0.157857,2,rus
124,0.1,1317,6278,647767,12,0.9909709999999999,0.990401,0.9990399999999999,0.9906860000000001,0.9906860000000001,0.295159,0.173404,2,rus
125,0.1,1329,58205,595840,0,1.0,0.911008,0.999332,0.954467,0.9555040000000001,0.043672,0.022323,2,rus
126,0.1,1318,5167,648878,11,0.9917229999999999,0.9921,0.999381,0.9919110000000001,0.9919120000000001,0.337343,0.203238,2,rus
127,0.1,1317,6773,647272,12,0.9909709999999999,0.9896440000000001,0.9989239999999999,0.9903069999999999,0.990308,0.279648,0.162794,2,rus
128,0.1,1328,53647,600398,1,0.9992479999999999,0.917977,0.99923,0.95775,0.9586120000000001,0.047172000000000006,0.024156,2,rus
129,0.1,1317,6366,647679,12,0.9909709999999999,0.990267,0.998898,0.990619,0.990619,0.292277,0.171417,2,rus
130,0.1,1318,6491,647554,11,0.9917229999999999,0.9900760000000001,0.9989790000000001,0.990899,0.990899,0.288466,0.16877999999999999,2,rus
131,0.1,1317,5043,649002,12,0.9909709999999999,0.99229,0.9992469999999999,0.9916299999999999,0.9916299999999999,0.342567,0.207075,2,rus
132,0.1,1318,4767,649278,11,0.9917229999999999,0.992712,0.998951,0.992217,0.992217,0.355544,0.216598,2,rus
133,0.1,1325,12585,641460,4,0.9969899999999999,0.980758,0.9993290000000001,0.988841,0.988874,0.173896,0.09525499999999999,2,rus
134,0.1,1317,6377,647668,12,0.9909709999999999,0.99025,0.999229,0.99061,0.99061,0.291921,0.171172,2,rus
135,0.1,1317,6188,647857,12,0.9909709999999999,0.990539,0.9988450000000001,0.9907549999999999,0.9907549999999999,0.298166,0.175483,2,rus
136,0.1,1317,7167,646878,12,0.9909709999999999,0.989042,0.9990870000000001,0.9900059999999999,0.9900059999999999,0.268419,0.15523299999999998,2,rus
137,0.1,1317,6426,647619,12,0.9909709999999999,0.990175,0.9989600000000001,0.9905729999999999,0.9905729999999999,0.290344,0.17008900000000002,2,rus
138,0.1,1329,70517,583528,0,1.0,0.892183,0.999376,0.9445549999999999,0.946092,0.036324,0.018498,2,rus
139,0.1,1317,6806,647239,12,0.9909709999999999,0.9895940000000001,0.999235,0.990282,0.990282,0.278671,0.162132,2,rus
140,0.1,1317,6683,647362,12,0.9909709999999999,0.9897819999999999,0.9989379999999999,0.990376,0.990376,0.28234499999999996,0.164625,2,rus
141,0.1,1329,71922,582123,0,1.0,0.890035,0.9994350000000001,0.9434170000000001,0.945018,0.03564,0.018143,2,rus
142,0.1,1317,6465,647580,12,0.9909709999999999,0.990115,0.998811,0.9905430000000001,0.9905430000000001,0.289101,0.169237,2,rus
143,0.1,1318,6753,647292,11,0.9917229999999999,0.989675,0.999442,0.990699,0.990699,0.280426,0.163301,2,rus
144,0.1,1318,7911,646134,11,0.9917229999999999,0.9879049999999999,0.999001,0.989812,0.989814,0.24966799999999997,0.142811,2,rus
145,0.1,1324,28907,625138,5,0.996238,0.9558030000000001,0.9993290000000001,0.9758110000000001,0.9760200000000001,0.08390399999999999,0.043795999999999995,2,rus
146,0.1,1317,6581,647464,12,0.9909709999999999,0.9899379999999999,0.999242,0.9904540000000001,0.9904540000000001,0.285467,0.166751,2,rus
147,0.1,1317,5618,648427,12,0.9909709999999999,0.99141,0.9991700000000001,0.99119,0.9911909999999999,0.318732,0.189906,2,rus
148,0.1,1329,71189,582856,0,1.0,0.891156,0.9991389999999999,0.94401,0.945578,0.035993,0.018326,2,rus
149,0.1,1317,6923,647122,12,0.9909709999999999,0.9894149999999999,0.998891,0.990193,0.990193,0.275264,0.15983,2,rus
150,0.7,1317,7018,647027,12,0.9909709999999999,0.9892700000000001,0.998598,0.9901200000000001,0.9901200000000001,0.27255799999999997,0.15800799999999998,2,rus
151,0.7,1317,7405,646640,12,0.9909709999999999,0.9886780000000001,0.998977,0.9898239999999999,0.9898239999999999,0.262063,0.150997,2,rus
152,0.7,1317,6314,647731,12,0.9909709999999999,0.990346,0.9986430000000001,0.990658,0.990658,0.293973,0.172586,2,rus
153,0.7,1317,7042,647003,12,0.9909709999999999,0.989233,0.997872,0.990102,0.990102,0.271883,0.157555,2,rus
154,0.7,1317,16557,637488,12,0.9909709999999999,0.974685,0.998034,0.9827940000000001,0.982828,0.137166,0.07368200000000001,2,rus
155,0.7,1317,6373,647672,12,0.9909709999999999,0.9902559999999999,0.998575,0.990613,0.990613,0.29205,0.171261,2,rus
156,0.7,1317,7238,646807,12,0.9909709999999999,0.988933,0.998243,0.989952,0.989952,0.266491,0.153945,2,rus
157,0.7,1317,8297,645748,12,0.9909709999999999,0.9873139999999999,0.9986659999999999,0.9891409999999999,0.989142,0.240702,0.136988,2,rus
158,0.7,1317,6924,647121,12,0.9909709999999999,0.9894139999999999,0.9979610000000001,0.990192,0.990192,0.275235,0.15981099999999998,2,rus
159,0.7,1317,6392,647653,12,0.9909709999999999,0.9902270000000001,0.998872,0.990599,0.990599,0.29143600000000003,0.17083900000000002,2,rus
160,0.7,1317,6343,647702,12,0.9909709999999999,0.990302,0.998991,0.9906360000000001,0.9906360000000001,0.293025,0.171932,2,rus
161,0.7,1317,7668,646377,12,0.9909709999999999,0.988276,0.998034,0.9896219999999999,0.9896229999999999,0.25538099999999997,0.14657799999999999,2,rus
162,0.7,1318,14815,639230,11,0.9917229999999999,0.977349,0.9986940000000001,0.98451,0.9845360000000001,0.150956,0.081696,2,rus
163,0.7,1317,7195,646850,12,0.9909709999999999,0.988999,0.9985379999999999,0.989984,0.989985,0.267656,0.154723,2,rus
164,0.7,1317,6191,647854,12,0.9909709999999999,0.990534,0.9983270000000001,0.9907520000000001,0.9907520000000001,0.298065,0.175413,2,rus
165,0.7,1317,19052,634993,12,0.9909709999999999,0.9708709999999999,0.9981559999999999,0.9808690000000001,0.9809209999999999,0.121394,0.064657,2,rus
166,0.7,1317,6622,647423,12,0.9909709999999999,0.989875,0.9984129999999999,0.9904229999999999,0.9904229999999999,0.284204,0.16589,2,rus
167,0.7,1317,7727,646318,12,0.9909709999999999,0.988186,0.998502,0.989577,0.9895780000000001,0.25392800000000004,0.145621,2,rus
168,0.7,1317,6542,647503,12,0.9909709999999999,0.9899979999999999,0.998762,0.990484,0.990484,0.28667800000000004,0.167579,2,rus
169,0.7,1317,5686,648359,12,0.9909709999999999,0.9913059999999999,0.998864,0.991139,0.991139,0.316131,0.18806199999999998,2,rus
170,0.7,1317,5912,648133,12,0.9909709999999999,0.9909610000000001,0.998684,0.990966,0.990966,0.307782,0.18218299999999998,2,rus
171,0.7,1317,6440,647605,12,0.9909709999999999,0.9901540000000001,0.998818,0.990562,0.990562,0.28989699999999996,0.169782,2,rus
172,0.7,1317,17709,636336,12,0.9909709999999999,0.972924,0.9987959999999999,0.981906,0.9819469999999999,0.129403,0.069221,2,rus
173,0.7,1317,17320,636725,12,0.9909709999999999,0.973519,0.998767,0.9822059999999999,0.982245,0.131924,0.07066599999999999,2,rus
174,0.7,1317,6824,647221,12,0.9909709999999999,0.989566,0.998231,0.990268,0.9902690000000001,0.27814099999999997,0.161774,2,rus
175,0.7,1317,7896,646149,12,0.9909709999999999,0.987927,0.9982639999999999,0.989448,0.989449,0.249858,0.14295,2,rus
176,0.7,1317,6658,647387,12,0.9909709999999999,0.98982,0.99835,0.990395,0.990395,0.283104,0.165141,2,rus
177,0.7,1317,6000,648045,12,0.9909709999999999,0.990826,0.998775,0.990898,0.990898,0.30465,0.179992,2,rus
178,0.7,1316,5860,648185,13,0.990218,0.9910399999999999,0.997956,0.9906290000000001,0.9906290000000001,0.309465,0.183389,2,rus
179,0.7,1317,19240,634805,12,0.9909709999999999,0.970583,0.9984559999999999,0.9807239999999999,0.980777,0.120351,0.064066,2,rus
180,0.600859,1317,18290,635755,12,0.9909709999999999,0.972036,0.9979459999999999,0.981457,0.981503,0.12581199999999998,0.06717000000000001,2,rus
181,0.600859,1317,6622,647423,12,0.9909709999999999,0.989875,0.998935,0.9904229999999999,0.9904229999999999,0.284204,0.16589,2,rus
182,0.600859,1317,6489,647556,12,0.9909709999999999,0.990079,0.998653,0.990525,0.990525,0.288342,0.168716,2,rus
183,0.600859,1317,6432,647613,12,0.9909709999999999,0.990166,0.998553,0.990568,0.990568,0.290152,0.169957,2,rus
184,0.600859,1317,5692,648353,12,0.9909709999999999,0.991297,0.998958,0.991134,0.991134,0.31590300000000004,0.187901,2,rus
185,0.600859,1317,17945,636100,12,0.9909709999999999,0.972563,0.9985930000000001,0.9817239999999999,0.9817670000000001,0.12792,0.068373,2,rus
186,0.600859,1317,7053,646992,12,0.9909709999999999,0.989216,0.998612,0.990093,0.990093,0.271574,0.15734800000000002,2,rus
187,0.600859,1317,6527,647518,12,0.9909709999999999,0.9900209999999999,0.998495,0.9904950000000001,0.9904959999999999,0.287147,0.167899,2,rus
188,0.600859,1319,8111,645934,10,0.992476,0.987599,0.9988,0.990034,0.9900370000000001,0.24519000000000002,0.139873,2,rus
189,0.600859,1317,6380,647665,12,0.9909709999999999,0.990245,0.9990620000000001,0.990608,0.990608,0.291824,0.171106,2,rus
190,0.600859,1320,8489,645556,9,0.9932280000000001,0.9870209999999999,0.998719,0.9901200000000001,0.990124,0.23702600000000001,0.13457,2,rus
191,0.600859,1317,6781,647264,12,0.9909709999999999,0.989632,0.99851,0.990301,0.990301,0.27941,0.162633,2,rus
192,0.600859,1317,7974,646071,12,0.9909709999999999,0.987808,0.997732,0.9893879999999999,0.989389,0.248023,0.14175,2,rus
193,0.600859,1317,6685,647360,12,0.9909709999999999,0.9897790000000001,0.999044,0.990375,0.990375,0.282285,0.16458399999999998,2,rus
194,0.600859,1318,7008,647037,11,0.9917229999999999,0.9892850000000001,0.9991040000000001,0.990503,0.990504,0.273019,0.158299,2,rus
195,0.600859,1317,5075,648970,12,0.9909709999999999,0.992241,0.9987870000000001,0.991605,0.991606,0.341148,0.206039,2,rus
196,0.600859,1317,4867,649178,12,0.9909709999999999,0.992559,0.9989459999999999,0.991764,0.991765,0.350592,0.212969,2,rus
197,0.600859,1317,6135,647910,12,0.9909709999999999,0.9906200000000001,0.9986860000000001,0.9907950000000001,0.9907950000000001,0.299966,0.176731,2,rus
198,0.600859,1317,4587,649458,12,0.9909709999999999,0.9929870000000001,0.9989680000000001,0.991978,0.991979,0.364164,0.22306900000000002,2,rus
199,0.600859,1317,5939,648106,12,0.9909709999999999,0.99092,0.998936,0.9909450000000001,0.9909450000000001,0.306814,0.181505,2,rus
200,0.600859,1317,6733,647312,12,0.9909709999999999,0.989706,0.998777,0.9903379999999999,0.9903379999999999,0.28084000000000003,0.163602,2,rus
201,0.600859,1317,7151,646894,12,0.9909709999999999,0.989067,0.998533,0.9900180000000001,0.9900190000000001,0.268858,0.155527,2,rus
202,0.600859,1317,20043,634002,12,0.9909709999999999,0.969355,0.998276,0.9801030000000001,0.9801629999999999,0.11609100000000001,0.061657000000000003,2,rus
203,0.600859,1317,5974,648071,12,0.9909709999999999,0.990866,0.9987290000000001,0.9909180000000001,0.9909180000000001,0.305568,0.180634,2,rus
204,0.600859,1317,6189,647856,12,0.9909709999999999,0.9905370000000001,0.9988469999999999,0.9907540000000001,0.9907540000000001,0.298132,0.17545999999999998,2,rus
205,0.600859,1317,7746,646299,12,0.9909709999999999,0.988157,0.999043,0.989563,0.9895639999999999,0.25346399999999997,0.145316,2,rus
206,0.600859,1317,6847,647198,12,0.9909709999999999,0.9895309999999999,0.9987010000000001,0.990251,0.990251,0.277468,0.16131800000000002,2,rus
207,0.600859,1317,6452,647593,12,0.9909709999999999,0.990135,0.998669,0.990553,0.990553,0.289514,0.16952,2,rus
208,0.600859,1317,7571,646474,12,0.9909709999999999,0.988424,0.9987940000000001,0.9896969999999999,0.9896969999999999,0.257806,0.148177,2,rus
209,0.600859,1317,17844,636201,12,0.9909709999999999,0.972717,0.9984649999999999,0.9818020000000001,0.981844,0.128551,0.068733,2,rus
210,0.8,1317,7231,646814,12,0.9909709999999999,0.988944,0.998431,0.989957,0.989957,0.26668000000000003,0.154071,2,rus
211,0.8,1317,7660,646385,12,0.9909709999999999,0.9882879999999999,0.997138,0.9896290000000001,0.9896290000000001,0.255579,0.146708,2,rus
212,0.8,1317,6730,647315,12,0.9909709999999999,0.9897100000000001,0.998359,0.99034,0.99034,0.28093,0.163663,2,rus
213,0.8,1317,6683,647362,12,0.9909709999999999,0.9897819999999999,0.9983209999999999,0.990376,0.990376,0.28234499999999996,0.164625,2,rus
214,0.8,1317,5630,648415,12,0.9909709999999999,0.991392,0.998834,0.991181,0.991181,0.31827,0.189578,2,rus
215,0.8,1317,17500,636545,12,0.9909709999999999,0.9732430000000001,0.998332,0.982067,0.982107,0.130746,0.06999,2,rus
216,0.8,1317,18517,635528,12,0.9909709999999999,0.9716879999999999,0.9978790000000001,0.981282,0.9813299999999999,0.124463,0.066401,2,rus
217,0.8,1317,7477,646568,12,0.9909709999999999,0.988568,0.998751,0.989769,0.989769,0.2602,0.14976099999999998,2,rus
218,0.8,1317,18126,635919,12,0.9909709999999999,0.9722860000000001,0.9980020000000001,0.981584,0.9816280000000001,0.126805,0.067736,2,rus
219,0.8,1317,6879,647166,12,0.9909709999999999,0.989482,0.998574,0.990226,0.9902270000000001,0.276535,0.160688,2,rus
220,0.8,1311,3270,650775,18,0.986456,0.995,0.998751,0.990719,0.990728,0.443655,0.286182,2,rus
221,0.8,1317,5998,648047,12,0.9909709999999999,0.9908290000000001,0.997876,0.9909,0.9909,0.30472,0.180041,2,rus
222,0.8,1317,6826,647219,12,0.9909709999999999,0.989563,0.9984049999999999,0.990267,0.990267,0.27808299999999997,0.161734,2,rus
223,0.8,1317,17922,636123,12,0.9909709999999999,0.972598,0.997332,0.981741,0.981784,0.128063,0.068455,2,rus
224,0.8,1317,5045,649000,12,0.9909709999999999,0.9922860000000001,0.998393,0.9916280000000001,0.9916290000000001,0.342478,0.20701,2,rus
225,0.8,1317,6657,647388,12,0.9909709999999999,0.989822,0.998296,0.9903959999999999,0.9903959999999999,0.283134,0.16516199999999998,2,rus
226,0.8,1315,5191,648854,14,0.989466,0.9920629999999999,0.9987969999999999,0.990764,0.990765,0.335673,0.202121,2,rus
227,0.8,1317,6928,647117,12,0.9909709999999999,0.9894069999999999,0.998401,0.990189,0.990189,0.27512,0.15973299999999999,2,rus
228,0.8,1317,16840,637205,12,0.9909709999999999,0.974253,0.998384,0.982576,0.982612,0.135174,0.072534,2,rus
229,0.8,1317,6360,647685,12,0.9909709999999999,0.990276,0.997732,0.9906229999999999,0.9906229999999999,0.29247199999999995,0.171551,2,rus
230,0.8,1317,7580,646465,12,0.9909709999999999,0.988411,0.9987959999999999,0.98969,0.989691,0.257579,0.148027,2,rus
231,0.8,1317,6289,647756,12,0.9909709999999999,0.990384,0.9989030000000001,0.9906780000000001,0.9906780000000001,0.294796,0.173153,2,rus
232,0.8,1317,5394,648651,12,0.9909709999999999,0.9917530000000001,0.99898,0.9913620000000001,0.9913620000000001,0.327612,0.196245,2,rus
233,0.8,1317,12996,641049,12,0.9909709999999999,0.98013,0.998791,0.985535,0.98555,0.16839300000000001,0.092014,2,rus
234,0.8,1317,6665,647380,12,0.9909709999999999,0.9898100000000001,0.9983860000000001,0.99039,0.99039,0.282891,0.164996,2,rus
235,0.8,1317,6085,647960,12,0.9909709999999999,0.9906959999999999,0.998693,0.990833,0.990834,0.301684,0.177925,2,rus
236,0.8,1317,7754,646291,12,0.9909709999999999,0.988145,0.997654,0.989557,0.9895579999999999,0.253269,0.145188,2,rus
237,0.8,1316,5706,648339,13,0.990218,0.991276,0.9990370000000001,0.9907469999999999,0.9907469999999999,0.315172,0.187411,2,rus
238,0.8,1317,6546,647499,12,0.9909709999999999,0.989992,0.9989309999999999,0.990481,0.990481,0.286554,0.167493,2,rus
239,0.8,1317,17913,636132,12,0.9909709999999999,0.972612,0.9980760000000001,0.981748,0.981791,0.128119,0.068487,2,rus
240,0.0075,1316,5178,648867,13,0.990218,0.992083,0.999215,0.99115,0.991151,0.336444,0.202649,2,rus
241,0.0075,1316,4307,649738,13,0.990218,0.9934149999999999,0.9991459999999999,0.991815,0.9918170000000001,0.378596,0.234039,2,rus
242,0.0075,1317,3264,650781,12,0.9909709999999999,0.9950100000000001,0.996423,0.9929879999999999,0.9929899999999999,0.44568500000000005,0.287492,2,rus
243,0.0075,1317,3816,650229,12,0.9909709999999999,0.994166,0.9994,0.992567,0.992568,0.407614,0.256575,2,rus
244,0.0075,1317,4542,649503,12,0.9909709999999999,0.9930559999999999,0.9993219999999999,0.9920129999999999,0.9920129999999999,0.366444,0.224782,2,rus
245,0.0075,1311,1210,652835,18,0.986456,0.99815,0.99935,0.9922860000000001,0.992303,0.6810390000000001,0.5200319999999999,2,rus
246,0.0075,1317,5684,648361,12,0.9909709999999999,0.991309,0.9989979999999999,0.9911399999999999,0.9911399999999999,0.316206,0.188116,2,rus
247,0.0075,1317,5484,648561,12,0.9909709999999999,0.9916149999999999,0.9989379999999999,0.991293,0.991293,0.32398499999999997,0.19364800000000001,2,rus
248,0.0075,1319,30651,623394,10,0.992476,0.9531360000000001,0.9989309999999999,0.972607,0.972806,0.079222,0.041257,2,rus
249,0.0075,1329,62656,591389,0,1.0,0.9042020000000001,0.9994360000000001,0.950896,0.952101,0.040695999999999996,0.02077,2,rus
250,0.0075,1310,921,653124,19,0.9857040000000001,0.998592,0.992867,0.9921270000000001,0.9921479999999999,0.735955,0.5871810000000001,2,rus
251,0.0075,1310,887,653158,19,0.9857040000000001,0.9986440000000001,0.992765,0.9921530000000001,0.992174,0.743052,0.596268,2,rus
252,0.0075,1317,4192,649853,12,0.9909709999999999,0.993591,0.9994149999999999,0.9922799999999999,0.992281,0.3852,0.239063,2,rus
253,0.0075,1310,3311,650734,19,0.9857040000000001,0.9949379999999999,0.9929100000000001,0.99031,0.9903209999999999,0.44033599999999995,0.283488,2,rus
254,0.0075,1315,2899,651146,14,0.989466,0.995568,0.9993139999999999,0.9925120000000001,0.992517,0.474472,0.312055,2,rus
255,0.0075,1317,3467,650578,12,0.9909709999999999,0.994699,0.9993129999999999,0.992833,0.992835,0.430885,0.275293,2,rus
256,0.0075,1317,3625,650420,12,0.9909709999999999,0.994458,0.999318,0.992713,0.992714,0.420029,0.266491,2,rus
257,0.0075,1310,842,653203,19,0.9857040000000001,0.998713,0.9930559999999999,0.992187,0.992208,0.752657,0.6087359999999999,2,rus
258,0.0075,1310,833,653212,19,0.9857040000000001,0.998726,0.993165,0.992194,0.992215,0.754608,0.611293,2,rus
259,0.0075,1317,7126,646919,12,0.9909709999999999,0.9891049999999999,0.998693,0.9900370000000001,0.990038,0.269546,0.155987,2,rus
260,0.0075,1318,4373,649672,11,0.9917229999999999,0.9933139999999999,0.9990399999999999,0.992518,0.992519,0.37549899999999997,0.231594,2,rus
261,0.0075,1317,3385,650660,12,0.9909709999999999,0.994825,0.9994190000000001,0.9928959999999999,0.992898,0.43674300000000005,0.280094,2,rus
262,0.0075,1310,886,653159,19,0.9857040000000001,0.9986450000000001,0.992232,0.9921530000000001,0.992174,0.743262,0.596539,2,rus
263,0.0075,1314,3855,650190,15,0.988713,0.9941059999999999,0.999108,0.9914059999999999,0.99141,0.404432,0.254208,2,rus
264,0.0075,1317,3230,650815,12,0.9909709999999999,0.9950620000000001,0.999401,0.993014,0.993016,0.44826400000000005,0.289642,2,rus
265,0.0075,1312,2112,651933,17,0.987208,0.996771,0.998607,0.991978,0.9919899999999999,0.552072,0.383178,2,rus
266,0.0075,1320,43633,610412,9,0.9932280000000001,0.9332870000000001,0.999051,0.962791,0.963258,0.057041999999999995,0.029363999999999998,2,rus
267,0.0075,1315,3738,650307,14,0.989466,0.9942850000000001,0.999308,0.991872,0.991875,0.41209700000000005,0.260241,2,rus
268,0.0075,1317,3138,650907,12,0.9909709999999999,0.995202,0.9994139999999999,0.993084,0.993086,0.45539399999999997,0.295623,2,rus
269,0.0075,1316,3978,650067,13,0.990218,0.9939180000000001,0.999499,0.992066,0.9920680000000001,0.397403,0.248583,2,rus
270,0.0025,1317,176425,477620,12,0.9909709999999999,0.730256,0.993093,0.850683,0.860613,0.014709,0.007409999999999999,2,rus
271,0.0025,1329,651803,2242,0,1.0,0.003428,0.9991469999999999,0.058548,0.501714,0.004061,0.0020350000000000004,2,rus
272,0.0025,1329,653952,93,0,1.0,0.00014199999999999998,0.999453,0.011923999999999999,0.500071,0.0040479999999999995,0.0020280000000000003,2,rus
273,0.0025,1329,641205,12840,0,1.0,0.019632,0.999186,0.14011300000000002,0.5098159999999999,0.004128,0.002068,2,rus
274,0.0025,1329,642949,11096,0,1.0,0.016965,0.9993059999999999,0.130251,0.508483,0.004117,0.0020629999999999997,2,rus
275,0.0025,1329,594227,59818,0,1.0,0.091459,0.999033,0.302421,0.545729,0.004453,0.002232,2,rus
276,0.0025,1329,653669,376,0,1.0,0.000575,0.999416,0.023977000000000002,0.500287,0.00405,0.002029,2,rus
277,0.0025,1329,653562,483,0,1.0,0.0007379999999999999,0.998974,0.027175,0.500369,0.00405,0.002029,2,rus
278,0.0025,1323,634114,19931,6,0.9954850000000001,0.030473,0.9896459999999999,0.174172,0.512979,0.004155,0.002082,2,rus
279,0.0025,1329,653157,888,0,1.0,0.001358,0.99936,0.036847000000000005,0.500679,0.004053,0.002031,2,rus
280,0.0025,1324,627564,26481,5,0.996238,0.040487999999999996,0.991183,0.20083800000000002,0.518363,0.004202,0.002105,2,rus
281,0.0025,1329,653369,676,0,1.0,0.001034,0.999308,0.032149000000000004,0.500517,0.004052,0.00203,2,rus
282,0.0025,1329,652872,1173,0,1.0,0.0017929999999999999,0.9995040000000001,0.042349,0.500897,0.004055,0.002031,2,rus
283,0.0025,1329,653724,321,0,1.0,0.000491,0.9986010000000001,0.022154,0.5002449999999999,0.0040490000000000005,0.002029,2,rus
284,0.0025,1329,653598,447,0,1.0,0.000683,0.999341,0.026143,0.500342,0.00405,0.002029,2,rus
285,0.0025,1329,653807,238,0,1.0,0.000364,0.9992969999999999,0.019076,0.500182,0.0040490000000000005,0.002029,2,rus
286,0.0025,1329,645808,8237,0,1.0,0.012594,0.9973639999999999,0.112223,0.506297,0.004099,0.002054,2,rus
287,0.0025,1329,653688,357,0,1.0,0.000546,0.9992059999999999,0.023363,0.500273,0.00405,0.002029,2,rus
288,0.0025,1329,653049,996,0,1.0,0.001523,0.9987469999999999,0.039023,0.500761,0.004054,0.002031,2,rus
289,0.0025,1329,645734,8311,0,1.0,0.012707,0.996009,0.11272599999999999,0.506354,0.004099,0.002054,2,rus
290,0.0025,1329,653388,657,0,1.0,0.001005,0.999498,0.031694,0.500502,0.004052,0.00203,2,rus
291,0.0025,1329,645821,8224,0,1.0,0.012574,0.9993780000000001,0.112134,0.506287,0.004099,0.002054,2,rus
292,0.0025,1329,651467,2578,0,1.0,0.003942,0.999289,0.062782,0.5019710000000001,0.004063000000000001,0.002036,2,rus
293,0.0025,1329,653806,239,0,1.0,0.000365,0.9993,0.019116,0.500183,0.0040490000000000005,0.002029,2,rus
294,0.0025,1329,653270,775,0,1.0,0.001185,0.999345,0.034423,0.500592,0.004052,0.00203,2,rus
295,0.0025,1321,600861,53184,8,0.99398,0.081316,0.991942,0.28429899999999997,0.5376479999999999,0.004378,0.002194,2,rus
296,0.0025,1329,654017,28,0,1.0,4.3e-05,0.9991760000000001,0.006543000000000001,0.500021,0.0040479999999999995,0.0020280000000000003,2,rus
297,0.0025,1329,653990,55,0,1.0,8.4e-05,0.998883,0.009170000000000001,0.500042,0.0040479999999999995,0.0020280000000000003,2,rus
298,0.0025,1329,650026,4019,0,1.0,0.006145,0.9990479999999999,0.078389,0.5030720000000001,0.004072,0.0020399999999999997,2,rus
299,0.0025,1329,652855,1190,0,1.0,0.001819,0.998347,0.042655,0.5009100000000001,0.004055,0.002032,2,rus
300,0.00025,1288,867,653178,41,0.96915,0.998674,0.992087,0.983801,0.9839120000000001,0.73938,0.59768,2,rus
301,0.00025,1288,842,653203,41,0.96915,0.998713,0.990175,0.98382,0.983931,0.7447239999999999,0.604695,2,rus
302,0.00025,1310,840,653205,19,0.9857040000000001,0.9987159999999999,0.991067,0.992188,0.99221,0.7530899999999999,0.609302,2,rus
303,0.00025,1310,858,653187,19,0.9857040000000001,0.9986879999999999,0.991226,0.992175,0.992196,0.749214,0.604244,2,rus
304,0.00025,1282,828,653217,47,0.964635,0.998734,0.9917889999999999,0.9815360000000001,0.981685,0.745566,0.607583,2,rus
305,0.00025,1310,847,653198,19,0.9857040000000001,0.998705,0.9910059999999999,0.992183,0.9922040000000001,0.751578,0.607325,2,rus
306,0.00025,1310,2990,651055,19,0.9857040000000001,0.9954280000000001,0.9895360000000001,0.990554,0.990566,0.465447,0.304651,2,rus
307,0.00025,1310,1067,652978,19,0.9857040000000001,0.9983690000000001,0.9909100000000001,0.992016,0.992036,0.706962,0.5511149999999999,2,rus
308,0.00025,1310,910,653135,19,0.9857040000000001,0.998609,0.992808,0.992135,0.9921559999999999,0.738236,0.59009,2,rus
309,0.00025,1310,2399,651646,19,0.9857040000000001,0.996332,0.992179,0.9910040000000001,0.9910180000000001,0.520048,0.353195,2,rus
310,0.00025,1310,855,653190,19,0.9857040000000001,0.998693,0.9931760000000001,0.9921770000000001,0.9921979999999999,0.749857,0.6050810000000001,2,rus
311,0.00025,1275,833,653212,54,0.959368,0.998726,0.992807,0.978849,0.9790469999999999,0.741926,0.604839,2,rus
312,0.00025,1310,863,653182,19,0.9857040000000001,0.9986809999999999,0.991215,0.9921709999999999,0.992192,0.7481439999999999,0.602853,2,rus
313,0.00025,1310,2474,651571,19,0.9857040000000001,0.996217,0.986856,0.9909469999999999,0.9909600000000001,0.512419,0.346195,2,rus
314,0.00025,1232,800,653245,97,0.9270129999999999,0.998777,0.992743,0.962226,0.9628950000000001,0.733115,0.606299,2,rus
315,0.00025,1310,895,653150,19,0.9857040000000001,0.998632,0.991143,0.9921469999999999,0.992168,0.74137,0.594104,2,rus
